global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,loose_default_best,loose_balanced_best,datives_removed_best,ditransitives_removed_best,counterfactual_best,short_first_best,random_first_best,long_first_best,long_first_headfinal_best,loose_default_ratio63,loose_balanced_ratio63,ditransitives_removed_ratio63,datives_removed_ratio63,counterfactual_ratio63,short_first_ratio63,random_first_ratio63,long_first_ratio63,long_first_headfinal_ratio63,loose_default_ratio21,loose_balanced_ratio21,datives_removed_ratio21,ditransitives_removed_ratio21,counterfactual_ratio21,short_first_ratio21,random_first_ratio21,long_first_ratio21,long_first_headfinal_ratio21,loose_default_ratio42,loose_balanced_ratio42,datives_removed_ratio42,ditransitives_removed_ratio42,counterfactual_ratio42,short_first_ratio42,random_first_ratio42,long_first_ratio42,long_first_headfinal_ratio42
23334,and they cut the show off and started showing us another football game.,show,showing,us,a,another football game,i,showing us another football game,VBG,8,,PRP,PRON,9,NN,NOUN,10,,,14,dative,alternating,and they cut the show off and started showing another football game to us.,,1,3,-1.098612289,0.1615977287,0.03370952606,-0.02652025223,-0.03206825256,-0.3098144531,-0.03962802887,-0.06989574432,-0.4050712585,-0.419778347,0.1615977287,-0.2586798668,-0.1944580078,0.00580406189,-0.2649126053,-0.0468583107,-0.06989574432,-0.4050712585,-0.4424901009,0.09545850754,0.03370952606,-0.02652025223,-0.1247630119,-0.3098144531,-0.03962802887,-0.1678099632,-0.3694849014,-0.419778347,0.1563401222,-0.3125114441,0.08379077911,-0.03206825256,-0.6316819191,0.4511656761,-0.06134414673,-0.2220201492,-0.3599114418
15324,"Give it a chance, candace.",give,Give,it,i,a chance,i,Give it a chance,VB,0,,PRP,PRON,1,NN,NOUN,2,,,7,dative,alternating,"Give a chance to it, candace.",,1,2,-0.6931471806,1.320185184,0.07016706467,0.1193082333,0.09082794189,-1.305044174,0.1251745224,0.3586368561,0.08050489426,-0.3055300713,1.320185184,-0.3488931656,0.3688082695,-0.3543124199,-0.985502243,0.4497175217,0.3586368561,0.08050489426,-0.4770011902,0.7601559162,0.07016706467,0.1193082333,0.2316954136,-1.305044174,0.1251745224,0.1759915352,0.1359448433,-0.3055300713,0.5873842239,-0.2422394753,0.1694731712,0.09082794189,-0.7646868229,0.009276390076,-0.2244777679,0.1865468025,-0.1537127495
24238,"However, Lawrence dropped the ball near Johan Cruyff, who scored to give Ajax a 2-0 lead.",give,give,ajax,i,a 2-0 lead,i,give ajax a 2-0 lead,VB,13,,NNP,PROPN,14,NN,NOUN,15,,,19,dative,alternating,"However, Lawrence dropped the ball near Johan Cruyff, who scored to give a 2-0 lead to Ajax.",,1,3,-1.098612289,-0.09894609451,-0.007764339447,-0.1505489349,-0.2868738174,-0.3563776016,-0.4635038376,-0.1008038521,-0.2278747559,-0.08209323883,-0.09894609451,-0.2535853386,-0.3362293243,-0.4011478424,-0.2214441299,-0.332253933,-0.1008038521,-0.2278747559,-0.01597452164,0.06430387497,-0.007764339447,-0.1505489349,-0.3486685753,-0.3563776016,-0.4635038376,-0.5418214798,-0.2203979492,-0.08209323883,-0.0166182518,-0.1954092979,-0.2705712318,-0.2868738174,-0.3220677376,-0.2244439125,-0.4511947632,-0.1232161522,-0.1102352142
1135,I'll show you the standards  light of recent legislation.,show,show,you,a,the standards,i,show you the standards,VB,2,i,PRP,PRON,3,NNS,NOUN,4,,,12,dative,alternating,I'll show the standards to you  light of recent legislation.,,1,2,-0.6931471806,0.1118535995,0.08046340942,0.40701437,0.1613726616,-0.2281689644,0.4099907875,0.6066021919,0.7046504021,-0.760155201,0.1118535995,0.2220153809,0.4215512276,0.5539689064,0.06775188446,-0.08861207962,0.6066021919,0.7046504021,-0.2609753609,0.4133219719,0.08046340942,0.40701437,0.5482239723,-0.2281689644,0.4099907875,0.3638620377,0.6179351807,-0.760155201,0.4233074188,0.03808307648,0.441236496,0.1613726616,-0.5903835297,0.1950330734,0.2811703682,0.7904982567,-0.4456720352
379,captain feather sword captain feather sword doesn't have any decorations let's give him some more.,give,give,him,a,some more,i,give him some more,VB,13,s,PRP,PRON,14,JJR,ADJ,15,,,18,dative,alternating,captain feather sword captain feather sword doesn't have any decorations let's give some more to him.,,1,2,-0.6931471806,0.03927087784,-0.2322611809,-0.06386947632,0.09038305283,-0.2673404217,0.03330135345,0.005024433136,0.1690135002,-0.06639099121,0.03927087784,-0.08696699142,-0.1010327339,-0.2510640621,-0.2029829025,0.03839969635,0.005024433136,0.1690135002,-0.3096327782,0.06410932541,-0.2322611809,-0.06386947632,0.145585537,-0.2673404217,0.03330135345,0.001955032349,0.05508565903,-0.06639099121,0.09451961517,-0.2302713394,0.02988481522,0.09038305283,-0.2592988014,0.01952266693,0.01128578186,0.1409583092,-0.4272537231
10245,He showed me a bit of something that he found.,show,showed,me,a,a bit of something that he found,i,showed me a bit of something that he found,VBD,1,he,PRP,PRON,2,NN,NOUN,3,,,11,dative,alternating,He showed a bit of something that he found to me.,,1,7,-1.945910149,0.2448871136,-0.0822520256,-0.3450527191,-0.2131900787,-0.5546143055,-0.2005627155,-0.4081764221,0.01966524124,-0.04581546783,0.2448871136,-0.09761500359,0.07463741302,-0.1873230934,-0.552500248,-0.01624774933,-0.4081764221,0.01966524124,0.01242351532,-0.01218700409,-0.0822520256,-0.3450527191,0.02640628815,-0.5546143055,-0.2005627155,-0.2191238403,0.08854341507,-0.04581546783,-0.1073431969,0.1303792,-0.3564779758,-0.2131900787,-0.09442186356,0.1586930752,-0.2146389484,0.1831502914,-0.05119752884
3276,"The bride, however, gave him a sleeping-draught, and he slept so soundly that he heard nothing.",give,gave,him,a,a sleeping-draught,i,gave him a sleeping-draught,VBD,5,the bride,PRP,PRON,6,NN,NOUN,7,,,20,dative,alternating,"The bride, however, gave a sleeping-draught to him, and he slept so soundly that he heard nothing.",,1,2,-0.6931471806,0.10693717,-0.1376507282,-0.1779718399,-0.3316497803,-0.3489756584,-0.02265310287,0.1925518513,-0.07691240311,-0.08383369446,0.10693717,-0.09290552139,-0.3285896778,-0.1796915531,-0.282544136,-0.05357313156,0.1925518513,-0.07691240311,-0.08481836319,0.2157402039,-0.1376507282,-0.1779718399,-0.07555866241,-0.3489756584,-0.02265310287,-0.05042409897,-0.04826641083,-0.08383369446,0.04462385178,-0.17689991,-0.1068799496,-0.3316497803,-0.3711457253,0.172311306,0.0163705349,-0.09673881531,0.1949353218
4367,I must really give him a kiss for for his explanation to Aglaya just now.,give,give,him,a,a kiss,i,give him a kiss,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,16,dative,alternating,I must really give a kiss to him for for his explanation to Aglaya just now.,,1,2,-0.6931471806,-0.1328806877,-0.3630671501,-0.4633874893,-0.4372448921,-0.3678965569,-0.5659661293,-0.3953537941,-0.0410823822,-0.06462001801,-0.1328806877,-0.2039895058,-0.6782898903,-0.6812853813,-0.2697367668,-0.2480130196,-0.3953537941,-0.0410823822,-0.3708772659,-0.01601934433,-0.3630671501,-0.4633874893,-0.4925208092,-0.3678965569,-0.5659661293,-0.3633375168,-0.143799305,-0.06462001801,-0.1203813553,-0.2342319489,-0.5632987022,-0.4372448921,-0.2877583504,-0.4947266579,-0.2511100769,0.06274032593,-0.303730011
9824,- Don't give me anything for the pain.,give,give,me,a,anything for the pain,i,give me anything for the pain,VB,3,,PRP,PRON,4,NN,PRON,5,,,10,dative,alternating,- Don't give anything for the pain to me.,,1,4,-1.386294361,0.7528562546,0.1290624142,-0.01015067101,0.2644991875,-0.920265913,0.06925678253,0.006864786148,0.3115530014,-0.01042699814,0.7528562546,0.2965116501,-0.09392595291,-0.03851866722,-0.4359505177,-0.03495931625,0.006864786148,0.3115530014,-0.2816100121,0.5901908875,0.1290624142,-0.01015067101,0.004172801971,-0.920265913,0.06925678253,0.2711412907,0.01772022247,-0.01042699814,0.6112480164,0.09008598328,0.07782959938,0.2644991875,-0.5138862133,0.4192826748,0.0943980217,0.2135391235,-0.2017550468
11040,"We got you a nice, quiet room.",get,got,you,a,"a nice , quiet room",i,"got you a nice , quiet room",VBD,1,we,PRP,PRON,2,NN,NOUN,3,,,9,dative,benefactive_alternating,"We got a nice, quiet room for you.",,1,4,-1.386294361,-0.2731728554,-0.745320797,-0.7156555653,-1.108404636,-0.6073973179,-0.4673006535,-0.7464029789,-0.2178120613,0.09020757675,-0.2731728554,-0.4565861225,-0.9120268822,-0.9553544521,-0.5391683578,-0.7893629074,-0.7464029789,-0.2178120613,0.1195116043,-0.191331625,-0.745320797,-0.7156555653,-0.6963508129,-0.6073973179,-0.4673006535,-0.9106955528,0.1065807343,0.09020757675,-0.3973050117,-0.976626873,-0.4840979576,-1.108404636,-0.7677743435,-0.9167780876,-0.6107094288,0.1679935455,0.06878805161
11331,"Well, I'm sure you'll think of a way to get your friend in Hazelton to buy you one.",buy,buy,you,a,one,i,buy you one,VB,18,your friend in hazelton,PRP,PRON,19,NN,NOUN,20,,,22,dative,benefactive_alternating,"Well, I'm sure you'll think of a way to get your friend in Hazelton to buy one for you.",,1,1,0,-0.08176732063,-0.09784913063,-0.09847664833,-0.2643239498,-0.02737736702,-0.1099252701,-0.08166956902,-0.1039128304,-0.07704401016,-0.08176732063,-0.003071546555,-0.3854110241,-0.1238045692,-0.155715704,-0.1963853836,-0.08166956902,-0.1039128304,-0.0760307312,-0.1923036575,-0.09784913063,-0.09847664833,-0.1088635921,-0.02737736702,-0.1099252701,-0.03172278404,-0.07660007477,-0.07704401016,-0.01951956749,-0.02845025063,-0.1499919891,-0.2643239498,-0.05851697922,-0.07848405838,-0.09763288498,-0.02014732361,-0.1513943672
10709,So we must give them one.,give,give,them,a,one,i,give them one,VB,3,we,PRP,PRON,4,CD,NUM,5,,,7,dative,alternating,So we must give one to them.,,1,1,0,-0.2658100128,-0.3287901878,-0.840028286,-0.6174738407,-0.7777700424,-0.2155842781,-0.1956014633,0.7460169792,-0.1950001717,-0.2658100128,-0.2792255878,-0.4834442139,-0.3613848686,-0.7348918915,-0.09276485443,-0.1956014633,0.7460169792,-0.1969647408,-0.1050758362,-0.3287901878,-0.840028286,-0.1875982285,-0.7777700424,-0.2155842781,-0.03284072876,0.5461730957,-0.1950001717,0.05939793587,-0.3243927956,-0.3111052513,-0.6174738407,-0.7519986629,-0.005541324615,-0.1122713089,0.6949830055,-0.4210929871
252,well he didn't buy us a new house.,buy,buy,us,a,a new house,i,buy us a new house,VB,4,he,PRP,PRON,5,NN,NOUN,6,,,10,dative,benefactive_alternating,well he didn't buy a new house for us.,,1,3,-1.098612289,-0.1494903564,-0.2199363708,-0.437207222,-0.4446501732,-0.5371301174,-0.6786358356,-0.4093055725,-0.03209018707,-0.5141859055,-0.1494903564,-0.6228411198,-0.8073015213,-0.537109375,-0.4096155167,-0.6914887428,-0.4093055725,-0.03209018707,-0.2895312309,-0.06373310089,-0.2199363708,-0.437207222,-0.5037410259,-0.5371301174,-0.6786358356,-0.430593729,-0.2467737198,-0.5141859055,-0.0240278244,-0.3273673058,-0.6117100716,-0.4446501732,-0.4565808773,-0.5167434216,-0.3905539513,0.06767845154,-0.1029987335
527,they would come and talk to you and bring you little stuffed animals to keep you happy.,bring,bring,you,a,little stuffed animals,i,bring you little stuffed animals,VB,8,,PRP,PRON,9,NNS,NOUN,10,,,18,dative,alternating,they would come and talk to you and bring little stuffed animals to you to keep you happy.,,1,3,-1.098612289,0.2041637897,-0.07317042351,0.2588205338,0.1848549843,0.03678679466,0.1985096931,0.1748719215,-0.004292011261,0.1411237717,0.2041637897,0.07590198517,0.231054306,0.1622531414,0.04739141464,0.1997704506,0.1748719215,-0.004292011261,0.07105064392,0.1198878288,-0.07317042351,0.2588205338,0.3073880672,0.03678679466,0.1985096931,0.02277231216,-0.01064825058,0.1411237717,0.1160914898,-0.07873821259,0.2266728878,0.1848549843,0.09718227386,0.3336215019,0.07577466965,0.07077884674,0.1625099182
16009,I can't go home and tell her this.,tell,tell,her,a,this,i,tell her this,VB,6,,PRP,PRON,7,DT,PRON,8,,,10,dative,alternating,I can't go home and tell this to her.,,1,1,0,0.1454949379,0.1199383736,0.3090512753,-0.102648735,-0.3311672211,-0.05695223808,-0.01504254341,0.0548479557,-0.3611617088,0.1454949379,-0.04720449448,0.100812912,-0.07832694054,-0.516689539,0.04269838333,-0.01504254341,0.0548479557,-0.2310185432,-0.04583477974,0.1199383736,0.3090512753,-0.03151869774,-0.3311672211,-0.05695223808,-0.1088056564,-0.1860160828,-0.3611617088,-0.04322123528,-0.1608817577,-0.1816642284,-0.102648735,-0.5292129517,0.2670874596,-0.2835049629,-0.07504367828,-0.2148604393
23300,and save you some money too,save,save,you,a,some money,i,save you some money,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,do_only/benefactive_alternating,and save some money for you too,,1,2,-0.6931471806,0.01691770554,-1.12966156,-1.346078873,-1.079422474,-1.284662247,-0.9916510582,-0.6037096977,-1.046783447,-0.4829297066,0.01691770554,-0.9167647362,-1.405765057,-0.937538147,-1.075384617,-1.206129551,-0.6037096977,-1.046783447,-0.5993075371,-0.8339157104,-1.12966156,-1.346078873,-1.092448235,-1.284662247,-0.9916510582,-0.8355870247,-0.4651594162,-0.4829297066,-0.9720058441,-0.6816525459,-1.306070805,-1.079422474,-1.766884327,-1.723257065,-0.9499783516,-0.8715624809,-0.8004417419
4406,"Otherwise, hand me my cross back again.",hand,hand,me,a,my cross,i,hand me my cross,VB,2,,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,"Otherwise, hand my cross to me back again.",,1,2,-0.6931471806,0.4498081207,0.1223573685,-0.6517863274,-0.7291703224,-0.1923766136,0.1392102242,-1.211976528,-0.9051399231,-0.7741370201,0.4498081207,-0.2079896927,-0.3645129204,0.0005640983582,-0.3381514549,-0.4770364761,-1.211976528,-0.9051399231,-0.4323654175,0.361823082,0.1223573685,-0.6517863274,-0.7375555038,-0.1923766136,0.1392102242,-0.513958931,-0.824403286,-0.7741370201,-0.08775663376,0.06011581421,-0.4179229736,-0.7291703224,-0.5689334869,-0.5869102478,-0.7945303917,-0.7733745575,-1.211274147
1524,Please I will never go to Windmill Road unless you send me a fixture list.,send,send,me,a,a fixture list,i,send me a fixture list,VBP,10,you,PRP,PRON,11,NN,NOUN,12,,,16,dative,alternating,Please I will never go to Windmill Road unless you send a fixture list to me.,,1,3,-1.098612289,0.2160954475,-0.01826190948,-0.2761511803,-0.2836508751,-0.3184885979,-0.1157574654,-0.07035493851,-0.1764893532,0.02363729477,0.2160954475,-0.1832165718,-0.01375055313,0.06126976013,-0.3117809296,0.01622390747,-0.07035493851,-0.1764893532,-0.08477640152,0.009006977081,-0.01826190948,-0.2761511803,-0.1921181679,-0.3184885979,-0.1157574654,-0.113140583,-0.0355682373,0.02363729477,0.07866811752,-0.01077222824,-0.1549282074,-0.2836508751,-0.5362648964,0.1849513054,-0.3365578651,-0.1470227242,0.01497793198
10027,Can I get you something to drink?,get,get,you,a,something to drink,i,get you something to drink,VB,2,i,PRP,PRON,3,NN,PRON,4,,,8,dative,benefactive_alternating,Can I get something to drink for you?,,1,3,-1.098612289,0.3580257893,-0.1146149635,-0.4052910805,-0.3712334633,-0.8887759447,-0.468444109,-0.1276357174,-0.1249952316,0.5059304237,0.3580257893,-0.2463393211,-0.4356689453,-0.2089092731,-0.4693366289,-0.6874551773,-0.1276357174,-0.1249952316,0.0860247612,0.3503148556,-0.1146149635,-0.4052910805,-0.4940917492,-0.8887759447,-0.468444109,-0.349237442,0.514847517,0.5059304237,0.4449739456,-0.04289150238,-0.5875060558,-0.3712334633,-0.8918576241,-0.361477375,-0.3569972515,0.7492637634,-0.08769989014
16737,I guess give me the house section.,give,give,me,a,the house section,i,give me the house section,VB,2,,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,I guess give the house section to me.,,1,3,-1.098612289,0.02778625488,-0.4169983864,-0.2843432426,-0.2834973335,-0.8539681435,0.1503949165,-0.1899819374,-0.5532627106,-0.6956934929,0.02778625488,-0.4325027466,-0.5801033974,-0.3418159485,-0.7614417076,0.184243679,-0.1899819374,-0.5532627106,-0.5528626442,-0.2717456818,-0.4169983864,-0.2843432426,-0.6697530746,-0.8539681435,0.1503949165,-0.2940821648,-0.3620424271,-0.6956934929,-0.2269897461,-0.3305635452,0.03794240952,-0.2834973335,-0.6335287094,0.2298946381,-0.09080410004,-0.4885663986,-0.5454545021
3674,If you can bring them to me before Christmas I will give you my daughter in marriage. ',give,give,you,a,my daughter,a,give you my daughter,VB,11,i,PRP,PRON,12,NN,NOUN,13,,,19,dative,alternating,If you can bring them to me before Christmas I will give my daughter to you in marriage. ',,1,2,-0.6931471806,-0.1653468609,0.1647205353,-0.1646962166,-0.3204078674,-0.1050810814,0.01051902771,0.04687643051,0.1045804024,-0.3002753258,-0.1653468609,-0.1004595757,-0.1833460331,-0.08797025681,-0.3668282032,-0.169506073,0.04687643051,0.1045804024,-0.3428926468,0.01458406448,0.1647205353,-0.1646962166,-0.3063664436,-0.1050810814,0.01051902771,-0.1269211769,0.1587061882,-0.3002753258,0.01822304726,-0.09155964851,-0.1386361122,-0.3204078674,-0.134193182,-0.009211540222,-0.2299103737,0.07905483246,-0.4167537689
1677,"Okay, give me the mike.",give,give,me,a,the mike,i,give me the mike,VB,2,,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,"Okay, give the mike to me.",,1,2,-0.6931471806,0.1330766678,-0.1248185635,-0.1214613914,0.160135746,-0.8133740425,1.069366932,0.0902762413,-0.03931570053,-0.3509516716,0.1330766678,-0.1074879169,-0.0652012825,0.3907675743,-0.5075695515,-0.1925702095,0.0902762413,-0.03931570053,-0.1528434753,0.2340595722,-0.1248185635,-0.1214613914,-0.06199216843,-0.8133740425,1.069366932,-0.1146068573,-0.1947283745,-0.3509516716,0.2494170666,-0.1568145752,0.3880558014,0.160135746,-0.2769825459,0.7591423988,-0.007559776306,-0.1244421005,0.04410934448
19345,- You don't want to ask me that.,ask,ask,me,a,that,i,ask me that,VB,6,,PRP,PRON,7,DT,PRON,8,,,10,dative,alternating,- You don't want to ask that to me.,,1,1,0,0.2897698879,0.03859567642,0.7180945873,0.4451861382,-0.09704995155,0.7823178768,0.6732325554,0.2892854214,0.005885601044,0.2897698879,0.03801250458,0.6158881187,0.4492120743,-0.1249258518,0.6186952591,0.6732325554,0.2892854214,-0.05468845367,0.1661486626,0.03859567642,0.7180945873,0.749815464,-0.09704995155,0.7823178768,0.5215137005,0.3438558578,0.005885601044,0.3938064575,0.5114684105,0.2841758728,0.4451861382,-0.293419838,0.7841038704,0.5310838223,0.08907532692,0.1686754227
15758,"Marcus has committed to say something, so let's give him our full support.",give,give,him,a,our full support,i,give him our full support,VB,10,s,PRP,PRON,11,NN,NOUN,12,,,16,dative,alternating,"Marcus has committed to say something, so let's give our full support to him.",,1,3,-1.098612289,0.01255750656,-0.3172426224,-0.05403184891,0.03189516068,-0.3602285385,-0.06485366821,-0.1739888191,-0.05977678299,-0.2601356506,0.01255750656,-0.0877366066,0.3090043068,-0.1344118118,-0.3714411259,0.0624256134,-0.1739888191,-0.05977678299,-0.3372702599,0.05257892609,-0.3172426224,-0.05403184891,-0.143163681,-0.3602285385,-0.06485366821,-0.1114196777,-0.01197052002,-0.2601356506,0.007966518402,-0.157602787,-0.1240367889,0.03189516068,-0.2479174137,-0.2063589096,-0.09106969833,-0.0899105072,-0.3495388031
20470,"You sent him packing, I hope.",send,sent,him,a,packing,i,sent him packing,VBD,1,you,PRP,PRON,2,NN,NOUN,3,,,8,dative,alternating,"You sent packing to him, I hope.",,1,1,0,0.598815918,0.4337878227,0.374727726,1.026677608,-0.02286624908,0.193944931,0.2406539917,0.4883623123,0.1902594566,0.598815918,0.519765377,0.7478604317,0.574010849,0.5118250847,0.3855462074,0.2406539917,0.4883623123,0.675634861,0.5151996613,0.4337878227,0.374727726,0.7414956093,-0.02286624908,0.193944931,0.3517723083,0.5953497887,0.1902594566,0.8338675499,0.5841231346,0.1876921654,1.026677608,-0.09961223602,0.30798769,0.05660390854,0.9354200363,0.6837005615
5294,All his toys of warriors and heroes were spread out and she was telling him wonderful stories about each of them.,tell,telling,him,a,wonderful stories about each of them,i,telling him wonderful stories about each of them,VBG,13,she,PRP,PRON,14,NNS,NOUN,15,,,22,dative,alternating,All his toys of warriors and heroes were spread out and she was telling wonderful stories about each of them to him.,,1,6,-1.791759469,0.1417179108,0.09893417358,0.1106200218,0.04443597794,-0.1513624191,0.2821722031,-0.1027503014,-0.1560735703,-0.4246406555,0.1417179108,0.03662109375,0.01086902618,0.1419048309,-0.02790880203,0.2037878036,-0.1027503014,-0.1560735703,-0.2298369408,0.1532073021,0.09893417358,0.1106200218,-0.004306793213,-0.1513624191,0.2821722031,-0.02735090256,-0.1572713852,-0.4246406555,0.3095989227,0.1650075912,0.1059594154,0.04443597794,-0.1380877495,0.2195110321,0.110496521,0.006222724915,-0.2605109215
14014,Give me 1 more million to gamble again.,give,Give,me,a,1 more million,i,Give me 1 more million,VB,0,,PRP,PRON,1,CD,NUM,2,,,9,dative,alternating,Give 1 more million to me to gamble again.,,1,3,-1.098612289,0.5128464699,-0.1897497177,0.2603077888,-0.08359003067,-0.4633045197,0.2197914124,0.04412746429,-0.1320476532,-0.04062461853,0.5128464699,-0.3147287369,-0.1484761238,-0.1209220886,-0.8063173294,0.2700839043,0.04412746429,-0.1320476532,-0.5304274559,0.5425658226,-0.1897497177,0.2603077888,0.05147504807,-0.4633045197,0.2197914124,-0.0631108284,-0.1755080223,-0.04062461853,0.2327833176,-0.1834130287,-0.09914493561,-0.08359003067,-0.3212151527,0.4324636459,0.2594623566,-0.5348143578,-0.2630243301
131,you wanna give him some more pretzels?,give,give,him,a,some more pretzels,i,give him some more pretzels,VB,2,you,PRP,PRON,3,NNS,NOUN,4,,,8,dative,alternating,you wanna give some more pretzels to him?,,1,3,-1.098612289,0.7542395592,-0.06697273254,-0.3761997223,0.4507713318,-0.6350500584,0.4885778427,-0.1305975914,0.8441510201,0.3645563126,0.7542395592,0.04885268211,0.2316775322,-0.2648801804,-0.5546700954,0.4310932159,-0.1305975914,0.8441510201,0.3225655556,0.1396172047,-0.06697273254,-0.3761997223,0.333427906,-0.6350500584,0.4885778427,-0.02352571487,0.1360712051,0.3645563126,0.4216520786,-0.1141707897,0.2757263184,0.4507713318,-0.6019120216,0.04662179947,0.3280272484,0.9474949837,0.03303861618
19607,Can you get me the campaign schedules for the ambassadorial candidates?,get,get,me,a,the campaign schedules for the ambassadorial candidates,i,get me the campaign schedules for the ambassadorial candidates,VB,2,you,PRP,PRON,3,NNS,NOUN,4,,,12,dative,benefactive_alternating,Can you get the campaign schedules for the ambassadorial candidates for me?,,1,7,-1.945910149,0.189889431,0.1944842339,-0.008704662323,-0.04267787933,-0.07825994492,0.2265701294,-0.1187620163,0.1634235382,-0.1103024483,0.189889431,0.04690790176,0.08768510818,-0.07319641113,0.1196579933,-0.2232913971,-0.1187620163,0.1634235382,-0.02907514572,0.02440166473,0.1944842339,-0.008704662323,-0.09734916687,-0.07825994492,0.2265701294,-0.28764534,-0.02291440964,-0.1103024483,0.1929016113,0.2199654579,-0.0333147049,-0.04267787933,-0.1699328423,-0.03901100159,-0.4889845848,-0.01701307297,-0.1584448814
24371,Kim's affectionate and delicate treatment of the everyday affairs of people living in the countryside offered urban dwellers an unadulterated account of rural farming communities.,offer,offered,urban dwellers,a,an unadulterated account of rural farming communities,i,offered urban dwellers an unadulterated account of rural farming communities,VBD,16,kim's affectionate and delicate treatment of the everyday affairs of people living in the countryside,NNS,NOUN,17,NN,NOUN,19,,,27,dative,alternating,Kim's affectionate and delicate treatment of the everyday affairs of people living in the countryside offered an unadulterated account of rural farming communities to urban dwellers.,,2,7,-1.252762968,-0.3701643944,-0.1816310883,-0.3381814957,-0.3277225494,-0.01202011108,-0.2739009857,-0.2930455208,-0.1684060097,-0.6135921478,-0.3701643944,-0.2195181847,-0.3626036644,-0.265501976,-0.3431973457,-0.1893310547,-0.2930455208,-0.1684060097,-0.2189116478,-0.3693108559,-0.1816310883,-0.3381814957,-0.3654575348,-0.01202011108,-0.2739009857,-0.3071331978,-0.1926512718,-0.6135921478,-0.4585762024,-0.2134256363,-0.4457879066,-0.3277225494,-0.3135914803,-0.4737539291,-0.2385735512,-0.2159152031,-0.2351264954
5271,"Please give me another chance and let the hare wrestle with me for another round. """,give,give,me,a,another chance,i,give me another chance,VB,1,,PRP,PRON,2,NN,NOUN,3,,,17,dative,alternating,"Please give another chance to me and let the hare wrestle with me for another round. """,,1,2,-0.6931471806,0.4647946358,-0.06742858887,0.09162712097,-0.004749774933,-0.5392694473,0.1028366089,0.1822052002,-0.0779004097,0.1914844513,0.4647946358,-0.2627949715,0.1450715065,-0.007147312164,-0.4764137268,-0.2279109955,0.1822052002,-0.0779004097,-0.4307456017,0.205573082,-0.06742858887,0.09162712097,-0.0008869171143,-0.5392694473,0.1028366089,-0.1812195778,-0.06662559509,0.1914844513,0.284371376,-0.185461998,0.1168680191,-0.004749774933,-0.3455719948,0.009021759033,-0.08716773987,-0.2495555878,0.0819849968
16015,"You owe me a drink, remember?",owe,owe,me,a,a drink,i,owe me a drink,VBP,1,you,PRP,PRON,2,NN,NOUN,3,,,8,dative,alternating,"You owe a drink to me, remember?",,1,2,-0.6931471806,1.122012138,0.03110408783,-0.2032623291,-0.2721128464,-0.3700008392,0.2070593834,-0.2232871056,1.119772911,-0.5138158798,1.122012138,0.01629662514,-0.02448153496,-0.186460495,-0.2741549015,0.1449151039,-0.2232871056,1.119772911,-0.1212511063,0.4685480595,0.03110408783,-0.2032623291,-0.2383852005,-0.3700008392,0.2070593834,-0.160859108,0.5197758675,-0.5138158798,0.4171471596,0.112937212,-0.1451144218,-0.2721128464,-0.5949771404,0.07550430298,0.115673542,0.9281578064,-0.4302082062
19806,So i could probably tell you A little bit about...,tell,tell,you,a,a little bit about,i,tell you a little bit about,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,13,dative,alternating,So i could probably tell a little bit about to you...,,1,4,-1.386294361,0.6917777061,0.08516693115,0.6705155373,0.1062140465,0.08716201782,0.2535915375,0.9332065582,0.7834606171,-0.3803467751,0.6917777061,0.5862913132,0.4407653809,0.2591614723,0.1867437363,0.4126844406,0.9332065582,0.7834606171,-0.1218018532,0.5339016914,0.08516693115,0.6705155373,0.8173847198,0.08716201782,0.2535915375,0.3837490082,0.6523146629,-0.3803467751,0.5768971443,0.3385295868,0.05115175247,0.1062140465,-0.05836391449,0.7019252777,0.3507986069,0.7849197388,-0.1433720589
16376,"- What, he tell you that over breakfast?",tell,tell,you,a,that,i,tell you that,VBP,4,he,PRP,PRON,5,DT,PRON,6,,,10,dative,alternating,"- What, he tell that to you over breakfast?",,1,1,0,0.2524943352,0.06064128876,0.4037070274,0.6403551102,-0.1641235352,0.4314622879,-0.08972978592,-0.03727817535,-0.6006026268,0.2524943352,-0.1719846725,0.6742544174,0.3254919052,-0.5858860016,-0.2207713127,-0.08972978592,-0.03727817535,-0.2553749084,0.08203792572,0.06064128876,0.4037070274,0.4555840492,-0.1641235352,0.4314622879,-0.1085634232,0.376499176,-0.6006026268,-0.006307125092,0.08783721924,0.2055153847,0.6403551102,-0.6776838303,-0.0007619857788,0.3025736809,0.132443428,-0.351500988
