global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,strict_default_best,strict_balanced_best,strict_default_ratio21,strict_default_ratio42,strict_default_ratio63,strict_balanced_ratio21,strict_balanced_ratio42,strict_balanced_ratio63
14406,Give me 5 minutes,give,Give,me,a,5 minutes,i,Give me 5 minutes,VB,0,,PRP,PRON,1,NNS,NOUN,2,,,4,dative,alternating,Give 5 minutes to me,,1,2,-0.6931471806,1.249129295349120,-0.2385272979736330,1.249129295349120,1.0604267120361300,1.0930218696594200,-0.3545489311218260,0.0839128494262695,-0.2385272979736330
3483,"I may not show you the way there, but this ring will guide you.",show,show,you,a,the way there,i,show you the way there,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,16,dative,alternating,"I may not show the way there to you, but this ring will guide you.",,1,3,-1.098612289,0.3954713344573970,0.2423751354217530,0.3954713344573970,0.2689466476440430,0.2270069122314450,-0.062772512435913,0.0829575061798095,0.2423751354217530
4950,"In his train were wild figures in the Indian dress, and many fantastic shapes without a model, giving the whole march a visionary air, as if a dream had broken forth from some feverish brain, and were sweeping visibly through the midnight streets.",give,giving,the whole march,i,a visionary air,i,giving the whole march a visionary air,VBG,19,,NN,NOUN,20,NN,NOUN,23,,,48,dative,alternating,"In his train were wild figures in the Indian dress, and many fantastic shapes without a model, giving a visionary air to the whole march, as if a dream had broken forth from some feverish brain, and were sweeping visibly through the midnight streets.",,3,3,0,-0.2231898307800290,-0.2139563560485840,-0.2231898307800290,-0.1648182868957520,-0.0967793464660644,-0.1040849685668950,-0.1520190238952640,-0.2139563560485840
18942,"Give me the key to the office, and I'll go by myself.",give,Give,me,a,the key to the office,i,Give me the key to the office,VB,0,,PRP,PRON,1,NN,NOUN,2,,,15,dative,alternating,"Give the key to the office to me, and I'll go by myself.",,1,5,-1.609437912,0.6413204669952390,0.2641096115112300,0.6413204669952390,0.4855415821075440,0.5427932739257810,0.4435913562774660,0.327885627746582,0.2641096115112300
24758,"The Sarcastic Gamer Community Podcast is not a podcast, but an initiative designed to give the members of the Sarcastic Gamer Community (the forums) a chance to make their own podcast and have it featured on the site.",give,give,the members of the sarcastic gamer community ( the forums ),a,a chance to make their own podcast and have it featured on the site,i,give the members of the sarcastic gamer community ( the forums ) a chance to make their own podcast and have it featured on the site,VB,15,,NNS,NOUN,16,NN,NOUN,27,,,42,dative,alternating,"The Sarcastic Gamer Community Podcast is not a podcast, but an initiative designed to give a chance to make their own podcast and have it featured on the site to the members of the Sarcastic Gamer Community (the forums).",,9,14,-0.4418327523,0.413701057434082,0.205629825592041,0.413701057434082,0.3896160125732420,0.5610549449920650,0.2819211483001710,0.3491501808166500,0.205629825592041
8321,"The Prefect of Egypt, on giving Habrocomes a new hearing, was convinced of his innocence, freed him and gave him money.",give,giving,habrocomes,a,a new hearing,i,giving habrocomes a new hearing,VBG,6,,NNP,PROPN,7,NN,NOUN,8,,,25,dative,alternating,"The Prefect of Egypt, on giving a new hearing to Habrocomes, was convinced of his innocence, freed him and gave him money.",,1,3,-1.098612289,-0.2193984985351560,-0.1361169815063480,-0.2193984985351560,0.0259571075439453,-0.1486377716064450,-0.2670631408691410,-0.3390707969665530,-0.1361169815063480
25584,"Purcell wrote about his design of the building as follows: ""I used the horizontal interlocking system of broad boards and fillets and gave the building something of the feeling of the old log lumber camp buildings.",give,gave,the building,i,something of the feeling of the old log lumber camp buildings,i,gave the building something of the feeling of the old log lumber camp buildings,VBD,24,,NN,NOUN,25,NN,PRON,27,,,39,dative,alternating,"Purcell wrote about his design of the building as follows: ""I used the horizontal interlocking system of broad boards and fillets and gave something of the feeling of the old log lumber camp buildings to the building.",,2,11,-1.704748092,-0.0882768630981445,-0.1689033508300780,-0.0882768630981445,-0.135965347290039,-0.0833973884582519,-0.0929341316223144,-0.2159137725830080,-0.1689033508300780
15610,"Sit down, I'll get you some water",get,get,you,a,some water,i,get you some water,VB,5,i,PRP,PRON,6,NN,NOUN,7,,,9,dative,benefactive_alternating,"Sit down, I'll get some water for you ",,1,2,-0.6931471806,0.0877206325531005,-0.125049352645874,0.0877206325531005,0.1842529773712160,0.1377084255218510,-0.1322438716888430,0.1094217300415040,-0.125049352645874
730,i'll get you a pen.,get,get,you,a,a pen,i,get you a pen,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,benefactive_alternating,i'll get a pen for you.,,1,2,-0.6931471806,-0.2564544677734380,-0.2000718116760250,-0.2564544677734380,-0.2079062461853030,-0.0964553356170654,-0.3349287509918210,-0.181671142578125,-0.2000718116760250
12629,You gave him my address?,give,gave,him,a,my address,i,gave him my address,VBD,1,you,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,You gave my address to him?,,1,2,-0.6931471806,0.0880122184753418,-0.4234671592712400,0.0880122184753418,-0.0330004692077636,-0.3989758491516110,-0.3466591835021970,-0.3245575428009030,-0.4234671592712400
4668,"And I am really very much obliged to you for allowing me to sound you, and for giving me your advice; you know the young lady better than I do; you were right, it never would have done. ”",give,giving,me,a,your advice,i,giving me your advice,VBG,18,,PRP,PRON,19,NN,NOUN,20,,,44,dative,alternating,"And I am really very much obliged to you for allowing me to sound you, and for giving your advice to me; you know the young lady better than I do; you were right, it never would have done. ”",,1,2,-0.6931471806,0.0992865562438964,-0.017397403717041,0.0992865562438964,0.0122747421264648,0.0266647338867187,-0.0232119560241699,-0.0683698654174804,-0.017397403717041
8255,"Chaereas tells the story of all their adventures and Callirhoe ends the tale with a prayer to Aphrodite: “I beg thee, never again part me from Chaereas, but grant us both a happy life, and death together. ”",grant,grant,us both,a,"a happy life , and death",i,"grant us both a happy life , and death",VB,32,,PRP,PRON,33,NN,NOUN,35,,,44,dative,alternating,"Chaereas tells the story of all their adventures and Callirhoe ends the tale with a prayer to Aphrodite: “I beg thee, never again part me from Chaereas, but grant a happy life, and death to us both together. ”",,2,5,-0.9162907319,0.0431904792785644,-0.1100411415100100,0.0431904792785644,-0.0668978691101074,-0.0540995597839355,-0.0748615264892578,0.050478458404541,-0.1100411415100100
13069,Give me his hand.,give,Give,me,a,his hand,i,Give me his hand,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give his hand to me.,,1,2,-0.6931471806,0.1950125694274900,-0.2179667949676510,0.1950125694274900,-0.0066018104553222,-0.5198407173156740,-0.685699462890625,-0.5381515026092530,-0.2179667949676510
20252,He told me that hisself.,tell,told,me,a,that,i,told me that,VBD,1,he,PRP,PRON,2,DT,PRON,3,,,6,dative,alternating,He told that to me hisself.,,1,1,0,0.6436595916748050,0.0716443061828613,0.6436595916748050,0.4071745872497560,0.5352864265441900,-0.5529274940490720,-0.2650709152221680,0.0716443061828613
17394,"I need somebody to make me an ice cream sundae, so get in the house.",make,make,me,a,an ice cream sundae,i,make me an ice cream sundae,VB,4,,PRP,PRON,5,NN,NOUN,6,,,17,dative,do_only/benefactive_alternating,"I need somebody to make an ice cream sundae for me, so get in the house.",,1,4,-1.386294361,0.2042291164398190,0.0389926433563232,0.2042291164398190,0.0237891674041748,-0.1219179630279540,0.0702121257781982,-0.0020709037780761,0.0389926433563232
18098,- Give us all a taste of what it's like to be Rambo.,give,Give,us all,a,a taste of what it's like to be rambo,i,Give us all a taste of what it's like to be rambo,VB,1,,PRP,PRON,2,NN,NOUN,4,,,15,dative,alternating,- Give a taste of what it's like to be rambo to us all.,,2,9,-1.504077397,0.4953725337982180,0.3356091976165770,0.4953725337982180,0.4671366214752200,0.5061109066009520,0.313486099243164,0.2318644523620610,0.3356091976165770
4283,"She arranged her daughter’s hair, which was not in the least disordered, and gave her a kiss.",give,gave,her,a,a kiss,i,gave her a kiss,VBD,16,,PRP,PRON,17,NN,NOUN,18,,,21,dative,alternating,"She arranged her daughter’s hair, which was not in the least disordered, and gave a kiss to her.",,1,2,-0.6931471806,-0.055370807647705,-0.1557435989379880,-0.055370807647705,0.1535899639129640,0.0988373756408691,-0.0811226367950439,-0.2093160152435300,-0.1557435989379880
6095,"But she adored every bit as much going to the Salvation Army meetings, --the lassies would invite her in, and lend her a hymn-book, and she would sing as hard as ever she could, was her account.",lend,lend,her,a,a hymn-book,i,lend her a hymn-book,VB,22,,PRP,PRON,23,NN,NOUN,24,,,42,dative,alternating,"But she adored every bit as much going to the Salvation Army meetings, --the lassies would invite her in, and lend a hymn-book to her, and she would sing as hard as ever she could, was her account.",,1,2,-0.6931471806,-0.0621845722198486,-0.0650496482849121,-0.0621845722198486,-0.0625858306884765,0.0708189010620117,-0.0877985954284668,-0.1162118911743160,-0.0650496482849121
5924,I'll buy the girl a piano.,buy,buy,the girl,a,a piano,i,buy the girl a piano,VB,2,i,NN,NOUN,3,NN,NOUN,5,,,8,dative,benefactive_alternating,I'll buy a piano for the girl.,,2,2,0,-0.6572401523590090,-0.4865641593933110,-0.6572401523590090,-0.7626132965087890,-0.3961069583892820,-0.6382253170013430,-0.6071209907531740,-0.4865641593933110
2780,"Oh aye so he's, he's back down there, is green owes me five hundred",owe,owes,me,a,five hundred,i,owes me five hundred,VBZ,14,green,PRP,PRON,15,CD,NUM,16,,,18,dative,alternating,"Oh aye so he's, he's back down there, is green owes five hundred to me ",,1,2,-0.6931471806,0.1726641654968260,0.0813450813293457,0.1726641654968260,0.2514622211456300,0.1283221244812010,0.0346732139587402,0.075693130493164,0.0813450813293457
21326,"His good friend at Cherry Bros. Brewery in New Ross, Patrick Barron, who taught Kennedy the skills of coopering, had come to that conclusion months earlier and left for America.",teach,taught,kennedy,a,the skills of coopering,i,taught kennedy the skills of coopering,VBD,15,who,NNP,PROPN,16,NNS,NOUN,17,,,34,dative,alternating,"His good friend at Cherry Bros. Brewery in New Ross, Patrick Barron, who taught the skills of coopering to Kennedy, had come to that conclusion months earlier and left for America.",,1,4,-1.386294361,-0.0168104171752929,-0.1224513053894040,-0.0168104171752929,-0.2578883171081540,0.1040678024291990,-0.0937504768371582,-0.1395840644836430,-0.1224513053894040
6870,"""Why did you ask him if he had given the poor man any herbs or tinctures, Marcel? """,give,given,the poor man,a,any herbs or tinctures,i,given the poor man any herbs or tinctures,VBN,9,he,NN,NOUN,10,NNS,NOUN,13,,,21,dative,alternating,"""Why did you ask him if he had given any herbs or tinctures to the poor man, Marcel? """,,3,4,-0.2876820725,-0.168262243270874,-0.1839139461517330,-0.168262243270874,-0.3058416843414310,-0.0844213962554931,-0.3016269207000730,-0.1901779174804690,-0.1839139461517330
22684,"Lindbergh's act won him the ""Orteig Prize"", which was 25, 000 US dollars.",win,won,him,a,"the "" orteig prize "" , which was 25 , 000 us dollars",i,"won him the "" orteig prize "" , which was 25 , 000 us dollars",VBD,3,lindbergh's act,PRP,PRON,4,NNP,PROPN,5,,,19,dative,benefactive_alternating,"Lindbergh's act won the "" orteig prize "", which was 25, 000 us dollars for him.",,1,9,-2.197224577,-0.1207273006439210,-0.2532272338867190,-0.1207273006439210,-0.200777530670166,-0.264523983001709,-0.2433979511260990,-0.2816774845123290,-0.2532272338867190
2746,Have I gotta give you money?,give,give,you,a,money,i,give you money,VB,4,,PRP,PRON,5,NN,NOUN,6,,,8,dative,alternating,Have I gotta give money to you?,,1,1,0,-0.1022353172302250,-0.1736652851104740,-0.1022353172302250,0.1059927940368650,0.2159655094146730,-0.4309699535369870,-0.4550092220306400,-0.1736652851104740
9158,"I give you my word of honour. """,give,give,you,a,my word of honour,i,give you my word of honour,VBP,1,i,PRP,PRON,2,NN,NOUN,3,,,9,dative,alternating,"I give my word of honour to you. """,,1,4,-1.386294361,0.2894990444183350,0.3345210552215580,0.2894990444183350,0.7626099586486820,0.1648755073547360,-0.0835223197937011,-0.0002470016479492,0.3345210552215580
14768,"Dude, you could give us a hand.",give,give,us,a,a hand,i,give us a hand,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"Dude, you could give a hand to us.",,1,2,-0.6931471806,0.4055943489074710,-0.1169788837432860,0.4055943489074710,0.5879533290863040,0.3999485969543460,-0.1602287292480470,-0.3147058486938480,-0.1169788837432860
17200,Give us our looks or we'll have to take character roles.,give,Give,us,a,our looks,i,Give us our looks,VB,0,,PRP,PRON,1,NNS,NOUN,2,,,13,dative,alternating,Give our looks to us or we'll have to take character roles.,,1,2,-0.6931471806,0.4600811004638670,0.0761389732360839,0.4600811004638670,0.2907533645629880,0.2945432662963870,-0.2158513069152830,0.0640077590942382,0.0761389732360839
24823,"These efforts - 31 Shield wickets at 30 - earned him selection on the 1975 tour of England, in part because his all-round ability made him ideal for the World Cup one-day matches.",earn,earned,him,a,selection on the 1975 tour of england,i,earned him selection on the 1975 tour of england,VBD,9,these efforts - 31 shield wickets at 30 -,PRP,PRON,10,NN,NOUN,11,,,35,dative,benefactive_alternating,"These efforts - 31 Shield wickets at 30 - earned selection on the 1975 tour of england for him, in part because his all-round ability made him ideal for the World Cup one-day matches.",,1,7,-1.945910149,0.0401382446289062,0.0499086380004882,0.0401382446289062,-0.0233736038208007,-0.0631556510925293,0.0034117698669433,-0.1464757919311520,0.0499086380004882
22243,"They were also useful to established performers, to give them steady work and regular exposure to audiences.",give,give,them,a,steady work and regular exposure to audiences,i,give them steady work and regular exposure to audiences,VB,9,,PRP,PRON,10,NN,NOUN,11,,,19,dative,alternating,"They were also useful to established performers, to give steady work and regular exposure to audiences to them.",,1,7,-1.945910149,0.0436911582946777,-0.0583696365356445,0.0436911582946777,0.0591707229614257,0.1013460159301760,-0.0587897300720214,0.0322184562683105,-0.0583696365356445
3649,I will give you a whole bushelful of money if you will let me go! ',give,give,you,a,a whole bushelful of money,i,give you a whole bushelful of money,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,17,dative,alternating,I will give a whole bushelful of money to you if you will let me go! ',,1,5,-1.609437912,0.208247423171997,-0.1125435829162600,0.208247423171997,0.1449520587921140,0.0551209449768066,-0.0352230072021484,-0.0267910957336425,-0.1125435829162600
11307,I got myself a job with Ed Purdy.,get,got,myself,a,a job with ed purdy,i,got myself a job with ed purdy,VBD,1,i,PRP,PRON,2,NN,NOUN,3,,,9,dative,benefactive_alternating,I got a job with ed purdy for myself.,,1,5,-1.609437912,0.1741790771484380,0.0766983032226562,0.1741790771484380,0.2018947601318360,0.3323426246643070,-0.1048872470855710,-0.2883234024047850,0.0766983032226562
10522,Let me tell you a secret.,tell,tell,you,a,a secret,i,tell you a secret,VB,2,me,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Let me tell a secret to you.,,1,2,-0.6931471806,0.925889253616333,0.4338107109069820,0.925889253616333,0.9733667373657230,0.7924506664276120,0.0506331920623779,-0.2456429004669190,0.4338107109069820
18196,You've given her a secret life.,give,given,her,a,a secret life,i,given her a secret life,VBN,2,you,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,You've given a secret life to her.,,1,3,-1.098612289,0.0933794975280761,-0.0570967197418212,0.0933794975280761,-0.1221764087677000,-0.2782602310180660,-0.0493772029876709,-0.2852296829223630,-0.0570967197418212
11252,And now let me tell you something about us.,tell,tell,you,a,something about us,i,tell you something about us,VB,4,me,PRP,PRON,5,NN,PRON,6,,,10,dative,alternating,And now let me tell something about us to you.,,1,3,-1.098612289,0.9768838882446290,0.3767745494842530,0.9768838882446290,1.1527128219604500,0.8883962631225590,0.1394484043121340,0.2647891044616700,0.3767745494842530
2332,"Now I've not given you a lot of chance to speak because you said you don't want to go and to, but I want",give,given,you,a,a lot of chance to speak,i,given you a lot of chance to speak,VBN,4,i,PRP,PRON,5,NN,NOUN,6,,,27,dative,alternating,"Now I've not given a lot of chance to speak to you because you said you don't want to go and to, but I want",,1,6,-1.791759469,-0.1170544624328610,-0.2514688968658450,-0.1170544624328610,-0.1419737339019780,-0.1767721176147460,-0.1970365047454830,-0.1520764827728270,-0.2514688968658450
13568,We gotta get you new representation.,get,get,you,a,new representation,i,get you new representation,VB,3,,PRP,PRON,4,NN,NOUN,5,,,8,dative,benefactive_alternating,We gotta get new representation for you.,,1,2,-0.6931471806,-0.2879848480224610,-0.4759082794189450,-0.2879848480224610,-0.4697275161743160,-0.5728740692138670,-0.4432082176208500,-0.4169917106628420,-0.4759082794189450
2273,He told me that.,tell,told,me,a,that,i,told me that,VBD,1,he,PRP,PRON,2,DT,PRON,3,,,5,dative,alternating,He told that to me.,,1,1,0,0.613445520401001,0.0119004249572753,0.613445520401001,0.3803427219390870,0.4573616981506350,-0.4056737422943120,-0.1603233814239500,0.0119004249572753
1019,laura's gonna ask mummy the questions.,ask,ask,mummy,a,the questions,i,ask mummy the questions,VB,4,,NN,NOUN,5,NNS,NOUN,6,,,9,dative,alternating,laura's gonna ask the questions to mummy.,,1,2,-0.6931471806,-0.6088194847106930,-0.8073999881744390,-0.6088194847106930,-0.5620136260986330,-0.0183680057525634,-0.4708750247955320,-0.6312055587768560,-0.8073999881744390
6930,"Show me a sign from Heaven, tailor- man! """,show,Show,me,a,a sign from heaven,i,Show me a sign from heaven,VB,0,,PRP,PRON,1,NN,NOUN,2,,,11,dative,alternating,"Show a sign from heaven to me, tailor- man! """,,1,4,-1.386294361,0.6754879951477050,-0.3377113342285160,0.6754879951477050,0.1467180252075200,0.2752184867858890,-0.1053967475891110,-0.0493431091308593,-0.3377113342285160
16961,The work that we do together here gives you the tools to deal with your present life.,give,gives,you,a,the tools to deal with your present life,i,gives you the tools to deal with your present life,VBZ,7,the work that we do together here,PRP,PRON,8,NNS,NOUN,9,,,18,dative,alternating,The work that we do together here gives the tools to deal with your present life to you.,,1,8,-2.079441542,0.3504712581634520,0.2183065414428710,0.3504712581634520,0.4877362251281740,0.2822425365448000,0.2182872295379640,0.1018738746643070,0.2183065414428710
3346,"The King in his terror called out, ` Stop a moment; I will give you half my kingdom if you will drive all the wolves away. '",give,give,you,a,half my kingdom,i,give you half my kingdom,VB,15,i,PRP,PRON,16,NN,NOUN,17,,,30,dative,alternating,"The King in his terror called out, ` Stop a moment; I will give half my kingdom to you if you will drive all the wolves away. '",,1,3,-1.098612289,0.0725541114807128,0.0155882835388183,0.0725541114807128,0.093930959701538,0.0591719150543212,-0.1378471851348880,-0.093829870223999,0.0155882835388183
9059,It gave her the sensation that someone hidden among them was watching her as she passed.,give,gave,her,a,the sensation that someone hidden among them was watching her as she passed,i,gave her the sensation that someone hidden among them was watching her as she passed,VBD,1,it,PRP,PRON,2,NN,NOUN,3,,,17,dative,alternating,It gave the sensation that someone hidden among them was watching her as she passed to her.,,1,13,-2.564949357,0.5089859962463380,0.3235507011413570,0.5089859962463380,0.6176815032958980,0.5775246620178220,0.2558474540710450,0.2763142585754390,0.3235507011413570
708,this boy is giving the walrus some water?,give,giving,the walrus,a,some water,i,giving the walrus some water,VBG,3,this boy,NNS,NOUN,4,NN,NOUN,6,,,9,dative,alternating,this boy is giving some water to the walrus?,,2,2,0,-0.5572700500488280,-0.4048876762390140,-0.5572700500488280,-0.1928625106811520,-0.2612972259521480,-0.3322553634643550,-0.4718484878540040,-0.4048876762390140
12728,You promised me an execution.,promise,promised,me,a,an execution,i,promised me an execution,VBD,1,you,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,You promised an execution to me.,,1,2,-0.6931471806,0.0947871208190918,-0.6380414962768560,0.0947871208190918,-0.2528815269470220,-0.4458847045898440,-0.4301085472106930,-0.1112828254699710,-0.6380414962768560
4999,"I'll tell you an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess. """,tell,tell,you,a,an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess,i,tell you an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,19,dative,alternating,"I'll tell an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess to you. """,,1,13,-2.564949357,0.3728792667388920,0.0329720973968505,0.3728792667388920,0.4509220123291020,0.198174238204956,0.0599064826965332,0.011646032333374,0.0329720973968505
1085,roman she just asked you a question.,ask,asked,you,a,a question,i,asked you a question,VBD,3,she,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,roman she just asked a question to you.,,1,2,-0.6931471806,0.0707039833068847,-0.328864574432373,0.0707039833068847,0.1426324844360350,0.12388277053833,-0.3845477104187010,-0.2797598838806150,-0.328864574432373
12116,-I'II stay if you can tell me my name.,tell,tell,me,a,my name,i,tell me my name,VB,5,you,PRP,PRON,6,NN,NOUN,7,,,10,dative,alternating,-I'II stay if you can tell my name to me.,,1,2,-0.6931471806,0.0589003562927246,-0.0642664432525634,0.0589003562927246,0.6453309059143070,0.3680853843688970,-0.1180493831634520,-0.0986645221710205,-0.0642664432525634
20774,Common Sense Media gave the film a rating of 4 out of 5 stars.,give,gave,the film,i,a rating of 4 out of 5 stars,i,gave the film a rating of 4 out of 5 stars,VBD,3,common sense media,NN,NOUN,4,NN,NOUN,6,,,15,dative,alternating,Common Sense Media gave a rating of 4 out of 5 stars to the film.,,2,8,-1.386294361,0.4217317104339600,-0.0491065979003906,0.4217317104339600,0.2189853191375730,0.3918194770812990,0.0813980102539062,0.3250002861022950,-0.0491065979003906
2227,I guess I'll give him a kick up the arse if he,give,give,him,a,a kick up the arse,i,give him a kick up the arse,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,13,dative,alternating,I guess I'll give a kick up the arse to him if he,,1,5,-1.609437912,0.7595796585083010,0.2861156463623050,0.7595796585083010,0.7236626148223880,0.4869318008422850,0.490243911743164,0.4198486804962160,0.2861156463623050
20452,"Pour me a whisky, sweetie?",pour,Pour,me,a,a whisky,i,Pour me a whisky,VB,0,,PRP,PRON,1,NN,NOUN,2,,,7,dative,benefactive_alternating,"Pour a whisky for me, sweetie?",,1,2,-0.6931471806,-0.1276144981384280,-0.538057804107666,-0.1276144981384280,-0.8129439353942870,-0.0442070960998535,-0.2208418846130370,-0.4818224906921390,-0.538057804107666
17660,I've always told you the truth.,tell,told,you,a,the truth,i,told you the truth,VBD,3,i,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,I've always told the truth to you.,,1,2,-0.6931471806,0.1450352668762210,-0.0224382877349853,0.1450352668762210,0.0660431385040283,0.3653726577758790,-0.1391065120697020,-0.0547707080841064,-0.0224382877349853
15661,"It is that you pay me 5, 000 dollars",pay,pay,me,a,"5 , 000 dollars",i,"pay me 5 , 000 dollars",VBP,4,you,PRP,PRON,5,NNS,NOUN,6,,,10,dative,alternating,"It is that you pay 5, 000 dollars to me",,1,3,-1.098612289,-0.0157949924468994,-0.1773829460144040,-0.0157949924468994,-0.2292943000793460,-0.2823624610900880,0.0595910549163818,-0.1641647815704350,-0.1773829460144040
16549,When Simon Magus saw the miracles... he offered Peter gold for God's powers.,offer,offered,peter,a,gold for god's powers,i,offered peter gold for god's powers,VBD,10,he,NNP,PROPN,11,NN,NOUN,12,,,18,dative,alternating,When Simon Magus saw the miracles... he offered gold for god's powers to Peter.,,1,4,-1.386294361,-0.3071260452270510,-0.250889778137207,-0.3071260452270510,-0.1081080436706540,-0.3039107322692870,-0.2966022491455080,-0.4026546478271480,-0.250889778137207
13233,"♪ Gather round the table, we'll give you a treat ♪",give,give,you,a,a treat,i,give you a treat,VB,8,we,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,"♪ Gather round the table, we'll give a treat to you ♪",,1,2,-0.6931471806,0.2587950229644780,-0.1179616451263430,0.2587950229644780,0.1375727653503420,0.5233001708984380,-0.2676444053649900,-0.1810452938079830,-0.1179616451263430
24183,"His offensive output improved as well, as he batted. 263 with 10 home runs in 133 games with the Potomac Nationals in 2013, earning him honors as the team's Player of the Year, before heading to Puerto Rican winter baseball to play for the Indios de Mayaguez.",earn,earning,him,a,honors as the team's player of the year,i,earning him honors as the team's player of the year,VBG,26,,PRP,PRON,27,NNS,NOUN,28,,,53,dative,benefactive_alternating,"His offensive output improved as well, as he batted. 263 with 10 home runs in 133 games with the Potomac Nationals in 2013, earning honors as the team's player of the year for him, before heading to Puerto Rican winter baseball to play for the Indios de Mayaguez.",,1,8,-2.079441542,0.0297780036926269,-0.0194716453552246,0.0297780036926269,-0.0274858474731445,0.0515298843383789,-0.0289578437805175,-0.0995540618896484,-0.0194716453552246
19820,"Well, you always give me free drinks, though.",give,give,me,a,free drinks,i,give me free drinks,VBP,4,you,PRP,PRON,5,NNS,NOUN,6,,,11,dative,alternating,"Well, you always give free drinks to me, though.",,1,2,-0.6931471806,0.5092768669128420,0.1488659381866460,0.5092768669128420,0.4526753425598140,0.1441740989685060,0.2503859996795650,-0.4917290210723880,0.1488659381866460
4873,"The cold regions of the north, almost within the gloom and shadow of the Arctic Circle, sent him their tribute in the shape of furs; hot Africa sifted for him the golden sands of her rivers, and gathered up the ivory tusks of her great elephants out of the forests; the East came bringing him the rich shawls, and spices, and teas, and the effulgence of diamonds, and the gleaming purity of large pearls.",bring,bringing,him,a,"the rich shawls , and spices , and teas , and the effulgence of diamonds , and the gleaming purity of large pearls",i,"bringing him the rich shawls , and spices , and teas , and the effulgence of diamonds , and the gleaming purity of large pearls",VBG,58,the east,PRP,PRON,59,NNS,NOUN,60,,,84,dative,alternating,"The cold regions of the north, almost within the gloom and shadow of the Arctic Circle, sent him their tribute in the shape of furs; hot Africa sifted for him the golden sands of her rivers, and gathered up the ivory tusks of her great elephants out of the forests; the East came bringing the rich shawls, and spices, and teas, and the effulgence of diamonds, and the gleaming purity of large pearls to him.",,1,19,-2.944438979,0.0517611503601074,0.0069518089294433,0.0517611503601074,0.0650138854980468,0.0799489021301269,0.0086359977722167,0.0094718933105468,0.0069518089294433
9980,Didn't Ahjussi give me Bom Dong Ee for free?,give,give,me,a,bom dong ee,i,give me bom dong ee,VB,3,ahjussi,PRP,PRON,4,NNP,PROPN,5,,,11,dative,alternating,Didn't Ahjussi give bom dong ee to me for free?,,1,3,-1.098612289,-0.1023187637329100,-0.4426708221435550,-0.1023187637329100,-0.3324007987976070,-0.3677635192871090,-0.2834486961364750,-0.5374999046325680,-0.4426708221435550
18262,Give me the pearls,give,Give,me,a,the pearls,i,Give me the pearls,VB,0,,PRP,PRON,1,NNS,NOUN,2,,,4,dative,alternating,Give the pearls to me,,1,2,-0.6931471806,0.3782920837402340,-0.8388710021972660,0.3782920837402340,-0.3156256675720220,-0.0616216659545898,-0.6147785186767580,-0.7335820198059080,-0.8388710021972660
6900,It was Mrs. Flynn who gave Rosalie information concerning Charley's arrival at the shop of Louis Trudel the tailor.,give,gave,rosalie,a,information concerning charley's arrival at the shop of louis trudel the tailor,i,gave rosalie information concerning charley's arrival at the shop of louis trudel the tailor,VBD,5,who,NNP,PROPN,6,NN,NOUN,7,,,21,dative,alternating,It was Mrs. Flynn who gave information concerning charley's arrival at the shop of louis trudel the tailor to Rosalie.,,1,12,-2.48490665,-0.2459564208984380,0.0621247291564941,-0.2459564208984380,-0.0731310844421386,-0.3343791961669920,-0.3453097343444820,-0.3920083045959470,0.0621247291564941
3206,"And when the King had ridden off she took the little shirts and went into the wood, and the reel showed her the way.",show,showed,her,a,the way,i,showed her the way,VBD,21,the reel,PRP,PRON,22,NN,NOUN,23,,,26,dative,alternating,"And when the King had ridden off she took the little shirts and went into the wood, and the reel showed the way to her.",,1,2,-0.6931471806,0.0916063785552978,-0.0155174732208251,0.0916063785552978,0.0925555229187011,0.1328606605529790,-0.0367286205291748,-0.0684623718261718,-0.0155174732208251
18964,brilliant - hand me those.,hand,hand,me,a,those,i,hand me those,VB,2,,PRP,PRON,3,DT,PRON,4,,,6,dative,alternating,brilliant - hand those to me.,,1,1,0,-0.2061738967895510,-0.6129717826843260,-0.2061738967895510,-0.4682569503784180,-0.1681346893310550,-1.0283617973327600,-1.0005803108215300,-0.6129717826843260
